,"(-100.2738805, 25.6431545)","(-100.2972559, 25.6212056)","(-100.2135627, 25.6873528)","(-100.2677014, 25.7972103)","(-100.2663074, 25.7825992)","(-100.0867751, 25.6721379)","(-100.3527544, 25.6481318)","(-100.1455167, 25.6070796)","(-100.243558, 25.6848754)","(-100.1538596, 25.7041968)","(-100.2329623, 25.6544994)","(-100.2914885, 25.6250818)","(-100.3109639, 25.7798596)","(-100.2840174, 25.6593413)","(-100.1470955, 25.7621307)","(-100.3336607, 25.7218566)","(-100.2367337, 25.6809683)","(-100.2481743, 25.7687448)","(-100.1323843, 25.7587975)","(-100.3526279, 25.6593898)","(-100.2257528, 25.710128)","(-100.3071791, 25.7921829)","(-100.225344, 25.7026355)","(-100.3624412, 25.6718201)","(-100.2295433, 25.7919045)","(-100.2177706, 25.7439285)","(-100.1869256, 25.6700507)","(-100.2817756, 25.7795061)","(-100.2665035, 25.5934053)","(-100.2293899, 25.7100776)","(-100.1032789, 25.6670487)","(-100.4075137, 25.6576189)","(-100.290049, 25.7037607)","(-100.0805375, 25.6545123)","(-100.2900965, 25.6543542)","(-100.2524947, 25.7599683)","(-100.4190115, 25.7476986)","(-100.2460245, 25.8232824)","(-100.3631344, 25.6762682)","(-100.3571731, 25.7297131)","(-100.3968376, 25.7262812)","(-100.3230916, 25.7968442)","(-100.3248253, 25.6457191)","(-100.3458251, 25.6663347)","(-100.3024736, 25.7584173)","(-100.088156, 25.6755832)","(-100.3352524, 25.7767223)","(-100.1913872, 25.7447943)","(-100.2929768, 25.7246023)","(-100.1459256, 25.6472258)"
"(-100.31660099, 25.69155315)",7810.759296057546,9517.477327139686,11290.786688969603,14342.849693430077,12706.918734407478,29535.924478839457,7911.701201841503,23400.93966875846,8332.218575371244,18104.478319271027,10938.876005830965,9403.07291687172,10520.430909583742,5708.224527345106,21960.15651471745,4192.153651307777,8627.018779151033,12541.080140661756,22814.61482254303,6659.703058525322,11137.962981710067,11598.970607307836,10385.159873659744,6250.185911421097,15990.733210085467,12948.742778900018,13964.114393987496,12063.977726063493,13623.85682063199,10574.501298569101,28229.10093972869,11330.825626192225,3765.6420163750627,27147.653415745663,6189.544963556667,11504.385468171598,14702.606018196506,23257.81534840838,5440.91564546284,6771.9518885116795,9817.426919812622,12095.35664339963,8483.876354297383,5416.7101753912875,8050.403133080528,29949.17323433544,11258.416175572693,15644.19144652411,5232.6095761097995,19342.89962954928
"(-100.22790098, 25.75068412)",15442.22817835718,18284.99470919914,8578.568223505716,7824.534933159375,6224.4509372504035,27855.96296269422,19735.685254198143,23171.254032872606,9504.945796703445,10452.949934154156,12316.809737866519,18170.590298931176,10690.466531232893,13570.916754183769,10479.940478866984,12717.118522489738,9617.061941609454,3648.6922662171464,11542.386241324295,18483.687110881965,5976.0393326039475,10551.058085960109,6499.859804143987,18074.16996377774,6135.25557969732,1600.352692089643,11991.321975681847,7730.160046643896,21480.309603722857,6456.369568722776,26549.139423583452,23154.809678548867,8406.759754566408,25467.691899600424,14538.506424324694,3085.394318557899,23697.509594850817,13483.010084588072,17264.89969781948,14980.21932730177,19634.650303179842,12617.859752146824,17856.939025993317,17230.136665451224,8461.786427301353,28269.211718190203,12883.416504407067,4249.723704967547,8621.322595278041,17735.318307787937
"(-100.31567928, 25.78505517)",18408.20082744388,20370.87421723516,17401.51624351631,7725.448428774157,6535.032866312507,36797.34361355038,17786.62663608314,31629.527798660052,14569.127758882183,21329.924608146503,19167.464135732556,20256.469806967194,915.6151420900061,16305.66605873144,21356.915152859332,8584.61443436765,15587.337231109268,8549.890593763388,22419.360915316644,16534.62849276696,15649.715851493374,1881.263264692617,14896.912743443052,16125.111345662735,10543.673156240002,12477.32736608199,20932.702626538012,4860.75485769702,24446.069298996,15086.25416835241,35490.52007443961,21205.751060433864,11351.917624536367,34409.072550456585,17011.75744192068,8179.32458487249,15690.149677696276,15902.63045300095,15315.841079704476,10498.446353894864,15152.877329772939,1654.151094064934,19345.577241398125,15685.985920826872,3929.698728614477,37210.59236904637,3847.3986474973203,15126.698378959894,8206.361448076794,26676.6989586441
"(-100.42040651, 25.67467289)",16593.406286573038,15228.779105754173,22054.359860087276,25507.364724513875,23871.433765491278,39317.98620557792,8364.472781420705,33038.95354297861,19095.791746488918,29072.092189666353,20576.889880051116,15114.374695486207,21003.60714040793,14541.815003547243,33323.34945392972,13147.18719273933,19390.591950268707,23860.23422699176,34177.8077617553,7926.509200721957,22454.84867655123,22201.92951168456,21352.77374405507,6595.860883926679,27155.248241169265,24311.935718112283,24727.68756510517,22666.936630440217,20033.99422350598,21891.386993410266,38011.16266646716,3724.654381485629,15165.098095266248,36929.71514248413,14417.7900419646,22823.5395545016,17759.490975667977,34050.45278887438,6264.674766630718,12277.939886116636,12625.67971076779,22578.532874223816,10943.300101256635,8567.039106177699,18653.362037457253,39731.23496107391,21741.59240639688,27007.384385736375,16438.792125577285,29124.961356287742
"(-100.29808042, 25.67585348)",5045.448654368341,6659.84751838109,9376.424077038237,14988.100006120085,13352.169047097488,26914.661689668566,8470.753269539053,20635.629027069255,6417.855963439876,16394.156406617312,8173.565364141759,6545.443108113124,13646.133854322969,2942.9138856559007,21533.28811014163,7317.856596047005,6712.656167219665,12278.111116398839,22232.423007640053,7218.7551262228735,9778.39663678041,14516.079875168385,8674.83796100603,7420.61861335064,15918.237904410873,12521.874374324201,12049.75178205613,13669.200700216385,10359.09426292812,9532.89353069792,25607.8381505578,12981.978563807235,3385.1262578039123,24526.390626574772,2924.7824058527967,11241.416443908682,17548.57537962552,23185.320042733787,7092.068583077849,9897.654833250906,12414.76411472533,15221.059588138856,6231.791835175266,5925.550464278895,10334.077042528786,27327.91044516455,14384.119120311922,15061.999631621133,5996.381476803281,16721.63684037839
"(-100.29804654, 25.67610484)",5087.308353037354,6701.707217050104,9418.28377570725,14930.353521790752,13294.422562768155,26956.52138833758,8512.612968208066,20677.48872573827,6459.715662108891,16436.016105286326,8215.425062810773,6587.302806782139,13588.387369993636,2984.7735843249147,21475.5416258123,7260.110111717672,6754.515865888679,12220.364632069506,22274.282706309066,7260.614824891887,9820.256335449423,14458.333390839052,8716.697659675043,7462.4783120196535,15860.49142008154,12464.127889994868,12091.611480725143,13611.454215887054,10400.953961597135,9574.753229366934,25649.697849226814,13023.838262476249,3327.37977347458,24568.25032524379,2966.642104521811,11183.669959579349,17590.435078294533,23127.573558404452,7133.928281746863,9839.908348921575,12456.623813394346,15163.313103809523,6273.65153384428,5967.410162947908,10276.330558199455,27369.770143833568,14326.372635982589,15103.859330290146,5938.634992473948,16763.496539047403
"(-100.29809183, 25.67576879)",5038.546098345305,6652.944962358055,9369.5215210152,14981.19745009705,13345.266491074453,26907.759133645533,8463.850713516018,20628.72647104622,6410.953407416841,16387.253850594276,8166.662808118724,6538.5405520900895,13639.231298299934,2936.0113296328655,21526.3855541186,7310.954040023969,6705.75361119663,12271.208560375804,22225.52045161702,7211.852570199838,9771.494080757373,14509.177319145349,8667.935404982994,7413.716057327604,15911.335348387836,12514.971818301166,12042.849226033093,13662.29814419335,10352.191706905085,9525.990974674885,25600.935594534767,12975.0760077842,3378.223701780877,24519.48807055174,2917.879849829762,11234.513887885647,17541.672823602483,23178.41748671075,7085.166027054814,9890.752277227872,12407.861558702296,15214.157032115821,6224.88927915223,5918.64790825586,10327.174486505752,27321.007889141518,14377.216564288885,15055.097075598098,5989.478920780246,16714.734284355352
"(-100.23718555, 25.67759991)",6778.497359812678,10542.53612502169,3174.6014781121244,16208.891266606925,14572.960307584328,20956.094854625797,14335.112293452246,15685.331765449131,1427.1937144666874,11227.677421229837,3223.2681025216343,9624.361774222143,15550.290904974265,6022.560004961846,16700.040326652495,12633.68552501672,400.06887789838106,12743.287260395056,17191.332527698334,13083.114150136067,4737.306156838691,16329.429118150661,3524.587269829677,13499.071512767947,15901.779337931224,9205.680852331916,5524.953674578766,15264.556987306953,11920.411624773671,4935.427750053856,19649.27131551503,19105.46739607228,7704.888563932677,18567.823791532002,7138.411763134251,11706.5925879049,23144.137891905448,23249.533842821977,13215.557415342893,15213.483762220621,18109.974539764746,17512.099235747148,11653.218217408656,11789.909488192088,12147.426285511065,21369.34361012178,16703.724116404235,10020.909151679414,9169.537601965736,10763.070005335618
"(-100.32115558, 25.73418609)",12522.701575598721,14481.265302911235,14032.56299005119,11025.199780880315,9389.268821857719,33428.390360085265,11599.595255185359,28112.881948299637,11200.174505417062,19247.277935589213,15650.818285372141,14366.86089264327,6140.241018896961,10420.166806886282,21337.712724093777,2397.583053469869,12218.383977644147,9470.772476727967,22400.15848655109,10347.59711186918,12280.762598028254,7566.201002170714,11527.959489977931,9938.079964764955,12765.786490905473,12326.298988276345,17563.74937307289,8031.208120926371,18556.46038467208,11717.30091488729,32121.566820974494,15018.719679536081,5943.746421753126,31040.119296991466,11122.148527596753,8434.077804237808,13348.42886208199,19414.724279360536,9128.809698806695,4152.893048823357,8807.324024701433,7715.166752712848,13428.591184050043,9498.954539929091,4017.633527943406,33841.639115581245,6878.226284885914,15107.49595019434,3684.1668101789514,23307.745705178982
"(-100.47911246, 25.67444075)",22721.40709220653,21069.01204963749,28182.360665720767,31635.365530147366,29999.43457112477,45445.987011211415,14141.587854610038,39166.954348612104,25223.792552122406,35200.09299529984,26704.890685684604,20954.607639369526,27131.60794604142,20669.815809180735,39451.35025956321,19275.18799837282,25518.592755902195,29988.23503262525,40305.80856738879,14009.996020877366,28582.84948218472,28329.93031731805,27480.77454968856,12679.347704082089,33283.24904680275,30439.936523745775,30855.68837073866,28794.937436073706,25874.227167389297,28019.387799043758,44139.16347210065,8518.266057347419,21293.09890089974,43057.71594811762,20545.790847598088,28951.54036013509,23887.49178130147,40178.453594507875,12392.675572264208,18405.940691750126,18753.68051640128,28706.533679857308,16783.533045139953,14650.525926333108,24781.36284309074,45859.235766707396,27869.593212030373,33135.38519136987,22566.792931210774,35252.962161921234
"(-100.27856636, 25.68658165)",6223.257855011819,9500.94620763116,7443.022307768611,13471.207711388812,11835.276752366215,25688.160097638465,11393.405779748802,20027.971525108584,4448.73329073023,14130.931370542661,7565.907862181089,8908.621725783361,12595.943306424268,4189.8534121781395,19371.381628394287,8169.403216397541,4779.254397950041,10761.218821667566,19904.652282658215,10141.407636432623,7515.17160070576,13375.081519600664,6411.61292493138,9896.784855344247,14401.3456096796,10520.997413724903,10116.350012786505,12526.87343208884,12261.339280377497,7092.5154710162,24381.3365585277,14977.424570115376,3059.81309457895,23299.88903454467,5100.9172386441705,9724.524149177409,18679.85558328627,21668.427748002512,9087.51458938599,10749.201453601443,13794.676484902386,14557.751637197152,9154.105081485104,8848.202974488644,9193.078686961067,26101.40885313445,13749.376517854238,12734.228906639295,5090.780643842265,15495.135248348286
"(-100.13549284, 25.65071002)",17203.19573085023,20967.234496059245,10972.679150723903,26454.54283630709,24838.5269877585,9353.161180096746,25328.90754370699,8463.487644732944,13772.719014140153,19098.105383546972,11416.52508586988,20049.060145259697,27865.249124745293,16673.753019438394,25566.984196746784,24942.839955419673,12745.594177571847,22759.06888286573,25822.065952284927,24076.909400390814,14300.303299465866,28644.387337921693,13625.777809911982,24492.866763022692,25245.632196345905,18549.533710746593,7666.126896252849,26240.454573451105,22345.109995811225,14774.594572318094,8046.33764098598,30149.806855760235,20014.04299433563,6964.890117002952,17789.6047776108,21737.62902699305,35453.2923223084,32593.386701236657,24711.563421399715,27522.638192623574,30419.1289701677,29827.05745551818,22304.411231885202,22783.704738446835,24462.384505282094,9766.40993559273,29018.682336175265,19101.03572715261,21484.495821736768,1800.8982445616175
"(-100.27384072, 25.80344241)",20926.7135510964,23295.299619789952,18481.40800849581,5643.278788959923,4452.863226498273,37758.80274768431,21343.368373488338,33074.093817862704,16869.647526642995,20847.972627250027,21467.98390349337,23180.895209521987,6587.448030138513,18824.178782383962,20874.963171962856,12141.356171772848,17887.85699887008,7459.747528559189,21937.408934420167,20091.370230172157,15878.879117594044,5114.52302722621,16402.699589134085,19681.853083067934,8461.503516425768,11995.375385185514,21894.161760671945,3724.670996113726,26964.79497646208,16359.209353712873,36451.979208573546,24762.492797839062,13870.430348188887,35370.53168459052,19560.23450726166,7656.086398113728,21037.842553192226,9426.512167489487,18872.582817109676,14282.825703297185,18937.25667917526,6999.871714808588,22782.53630525079,19242.72765823207,7149.801368238289,38172.0515031803,10039.640878830198,14644.746398063418,10724.874171729316,27638.158092778034
"(-100.14300273, 25.7638968)",23464.760312292983,27228.799077501997,15083.337104134405,16880.18562103949,16752.55271664788,34360.73184332291,29673.652909397813,29676.022913501296,16486.62366565253,11208.594364217874,19298.487606815605,26310.62472670245,21218.56831063037,22083.706559740473,489.53225693932563,23027.599766943258,16598.739810558538,14176.794045614623,1673.753279544526,28421.654766081632,12957.717201553032,21079.159865357586,13481.537673093071,28223.961756636712,13180.050339466588,9940.017244470288,18496.090856310537,18258.261826041373,28606.674577253976,13438.04743767186,33053.90830421214,33304.60147140784,18556.55154742538,31972.460780229114,23091.66133576252,13613.496097955374,34192.31642409292,16976.852509793272,27414.691490678455,25475.02615654387,30129.457132421947,23145.9615315443,27361.931625640584,27128.450104137653,18989.88820669883,34773.9805988189,23411.518283804544,7609.715548159665,18771.114388137015,24240.087188416626
"(-100.24342277, 25.72786445)",12214.163797437506,15989.882791067448,6944.495343274701,9318.757669598002,7702.741821049415,26221.890082463204,17478.297512464167,21537.181152641595,6571.173848791404,10962.726624254165,10682.736857635506,15380.24511187674,11935.401342162282,10693.059378626416,13122.510407422424,10908.484559032207,7589.383321018489,5638.538532774123,13867.699399313497,16226.299369147986,4341.966452372934,11925.56744605823,4865.786923912973,15816.782222043763,8442.731808810186,4338.848461966814,10357.249095450834,9104.66940674202,18252.245222803183,4822.296688491762,24915.066543352437,20897.42193681489,6149.372012832431,23833.61901936941,11660.649048767342,4601.843860283966,22501.020051995733,15790.486313700938,15007.511956085504,13531.921300644914,18039.276689832484,13897.209672935167,15599.55128425934,14972.748923717247,8532.536722699082,26635.138837959188,13088.834553592254,6602.831243571082,6409.123498498354,16101.245427556923
"(-100.23266717, 25.72132307)",12128.784631127724,15904.503624757665,5579.92889221119,10447.64730982513,8831.631461276542,24857.323631399693,17679.57587383816,20172.61470157808,6485.794682481622,9367.655947815998,9318.170406571995,15294.865945566959,13193.865531558144,10622.024000644598,12384.178328885642,11996.415505434212,6618.42261031493,6767.428173001252,12917.44898314957,16427.577730521978,2977.400001309423,13054.45708628536,3501.220472849462,16018.060583417755,9526.869892002866,4193.383246524041,8992.682644387323,10233.559046969147,18166.866056493403,3457.7302374282517,23550.500092288927,21098.700298188884,6350.650374206423,22469.0525683059,11589.613670785524,5730.733500511094,23132.474887129913,16874.624396893618,15208.790317459496,14619.852247046918,18247.29578874603,15121.258752472075,15703.38946974758,15174.027285091239,10095.012907616556,25270.572386895677,14666.628279161938,5747.025607130649,7497.054444900358,14736.678976493413
"(-100.23394948, 25.8214411)",25142.111079474995,27510.697148168547,19533.61832214256,9097.95796123161,9369.224586254997,38811.01306133106,28408.33668613786,34126.30413150945,19621.474788267184,19281.263673089208,23271.859836503365,27396.29273790058,15096.287165852233,23039.576310762557,14400.731223311554,19330.95997038473,20572.1120402463,8845.938484060212,16189.966364927117,27156.338542821682,16931.08943124079,14194.847658157028,17454.90990278083,26746.821395717456,5397.822679658709,12555.402790726486,22946.37207431869,11783.756586744435,31180.192504840674,17411.41966735962,37504.189522220295,31827.461110488584,17758.337061194576,36422.74199823727,23775.632035640254,9968.493944032467,30311.35104274581,3853.173550003138,25937.5511297592,21594.060775196762,26248.49175107484,16509.622057297667,27082.641464962722,26058.402979223913,14382.780493898947,39224.26181682705,18297.223079020212,13490.375300765118,16241.836226791502,28690.368406424783
